sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
20.0,A,RUNNING,16.864,0,0,1,8,0.125,20.0,100.0,1224.7368,0.0,0,0.0,0.0
21.0,A,RUNNING,17.864,0,0,1,8,0.125,20.0,100.0,1223.7368,0.0,0,0.0,0.0
22.0,A,RUNNING,18.864,0,0,1,8,0.125,20.0,100.0,1222.7368,0.0,0,0.0,0.0
23.0,A,RUNNING,19.864,0,0,1,8,0.125,20.0,100.0,1221.7368,0.0,0,0.0,0.0
24.0,A,RUNNING,20.864,0,0,1,8,0.125,20.0,100.0,1220.7368,0.0,0,0.0,0.0
25.0,A,RUNNING,21.864,0,0,1,8,0.125,20.0,100.0,1219.7368,0.0,0,0.0,0.0
26.0,A,RUNNING,22.864,0,0,1,8,0.125,20.0,100.0,1218.7368,0.0,0,0.0,0.0
27.0,A,RUNNING,23.864,0,0,1,8,0.125,20.0,100.0,1217.7368,0.0,0,0.0,0.0
28.0,A,RUNNING,24.864,0,0,1,8,0.125,20.0,100.0,1216.7368,0.0,0,0.0,0.0
29.0,A,RUNNING,25.864,0,0,1,8,0.125,20.0,100.0,1215.7368,0.0,0,0.0,0.0
30.0,A,RUNNING,26.864,0,0,1,8,0.125,20.0,100.0,1214.7368,0.0,0,0.0,0.0
31.0,A,RUNNING,27.864,0,0,1,8,0.125,20.0,100.0,1213.7368,0.0,0,0.0,0.0
32.0,A,RUNNING,28.864,0,0,1,8,0.125,20.0,100.0,1212.7368,0.0,0,0.0,0.0
33.0,A,RUNNING,29.864,0,0,1,8,0.125,20.0,100.0,1211.7368,0.0,0,0.0,0.0
34.0,A,RUNNING,30.864,0,0,1,8,0.125,20.0,100.0,1210.7368,0.0,0,0.0,0.0
35.0,A,RUNNING,31.864,0,0,1,8,0.125,20.0,100.0,1209.7368,0.0,0,0.0,0.0
36.0,A,RUNNING,32.864,0,0,1,8,0.125,20.0,100.0,1208.7368,0.0,0,0.0,0.0
37.0,A,RUNNING,33.864,0,0,1,8,0.125,20.0,100.0,1207.7368,0.0,0,0.0,0.0
38.0,A,RUNNING,34.864,0,0,1,8,0.125,20.0,100.0,1206.7368,0.0,0,0.0,0.0
39.0,A,RUNNING,35.864,0,0,1,8,0.125,20.0,100.0,1205.7368,0.0,0,0.0,0.0
40.0,A,RUNNING,36.864,0,0,1,8,0.125,20.0,100.0,1204.7368,0.0,0,0.0,0.0
41.0,A,RUNNING,37.864,0,0,1,8,0.125,20.0,100.0,1203.7368,0.0,0,0.0,0.0
42.0,A,RUNNING,38.864,0,0,1,8,0.125,20.0,100.0,1202.7368,0.0,0,0.0,0.0
43.0,A,RUNNING,39.864,0,0,1,8,0.125,20.0,100.0,1201.7368,0.0,0,0.0,0.0
44.0,A,RUNNING,40.864,0,0,1,8,0.125,20.0,100.0,1200.7368,0.0,0,0.0,0.0
45.0,A,RUNNING,41.864,0,0,1,8,0.125,20.0,100.0,1199.7368,0.0,0,0.0,0.0
46.0,A,RUNNING,42.864,0,0,1,8,0.125,20.0,100.0,1198.7368,0.0,0,0.0,0.0
47.0,A,RUNNING,43.864,0,0,1,8,0.125,20.0,100.0,1197.7368,0.0,0,0.0,0.0
48.0,A,RUNNING,44.864,0,0,1,8,0.125,20.0,100.0,1196.7368,0.0,0,0.0,0.0
49.0,A,RUNNING,45.864,0,0,1,8,0.125,20.0,100.0,1195.7368,0.0,0,0.0,0.0
50.0,A,RUNNING,46.864,0,0,1,8,0.125,20.0,100.0,1194.7368,0.0,0,0.0,0.0
51.0,A,RUNNING,47.864,0,0,1,8,0.125,20.0,100.0,1193.7368,0.0,0,0.0,0.0
52.0,A,RUNNING,48.864,0,0,1,8,0.125,20.0,100.0,1192.7368,0.0,0,0.0,0.0
53.0,A,RUNNING,49.864,0,0,1,8,0.125,20.0,100.0,1191.7368,0.0,0,0.0,0.0
54.0,A,RUNNING,50.864,0,0,1,8,0.125,20.0,100.0,1190.7368,0.0,0,0.0,0.0
55.0,A,RUNNING,51.864,0,0,1,8,0.125,20.0,100.0,1189.7368,0.0,0,0.0,0.0
56.0,A,RUNNING,52.864,0,0,1,8,0.125,20.0,100.0,1188.7368,0.0,0,0.0,0.0
57.0,A,RUNNING,53.864,0,0,1,8,0.125,20.0,100.0,1187.7368,0.0,0,0.0,0.0
58.0,A,RUNNING,54.864,0,0,1,8,0.125,20.0,100.0,1186.7368,0.0,0,0.0,0.0
59.0,A,RUNNING,55.864,0,0,1,8,0.125,20.0,100.0,1185.7368,0.0,0,0.0,0.0
60.0,A,RUNNING,56.864,0,0,1,8,0.125,20.0,100.0,1184.7368,0.0,0,0.0,0.0
61.0,A,RUNNING,57.864,0,0,1,8,0.125,20.0,100.0,1183.7368,0.0,0,0.0,0.0
62.0,A,RUNNING,58.864,0,0,1,8,0.125,20.0,100.0,1182.7368,0.0,0,0.0,0.0
63.0,A,RUNNING,59.864,0,0,1,8,0.125,20.0,100.0,1181.7368,0.0,0,0.0,0.0
64.0,A,RUNNING,60.864,0,0,1,8,0.125,20.0,100.0,1180.7368,0.0,0,0.0,0.0
65.0,A,RUNNING,61.864,0,0,1,8,0.125,20.0,100.0,1179.7368,0.0,0,0.0,0.0
66.0,A,RUNNING,62.864,0,0,1,8,0.125,20.0,100.0,1178.7368,0.0,0,0.0,0.0
67.0,A,RUNNING,63.864,0,0,1,8,0.125,20.0,100.0,1177.7368,0.0,0,0.0,0.0
68.0,A,RUNNING,64.864,0,0,1,8,0.125,20.0,100.0,1176.7368,0.0,0,0.0,0.0
69.0,A,RUNNING,65.864,0,0,1,8,0.125,20.0,100.0,1175.7368,0.0,0,0.0,0.0
70.0,A,RUNNING,66.864,0,0,1,8,0.125,20.0,100.0,1174.7368,0.0,0,0.0,0.0
71.0,A,RUNNING,67.864,0,0,1,8,0.125,20.0,100.0,1173.7368,0.0,0,0.0,0.0
72.0,A,RUNNING,68.864,0,0,1,8,0.125,20.0,100.0,1172.7368,0.0,0,0.0,0.0
73.0,A,RUNNING,69.864,0,0,1,8,0.125,20.0,100.0,1171.7368,0.0,0,0.0,0.0
74.0,A,RUNNING,70.864,0,0,1,8,0.125,20.0,100.0,1170.7368,0.0,0,0.0,0.0
75.0,A,RUNNING,71.864,0,0,1,8,0.125,20.0,100.0,1169.7368,0.0,0,0.0,0.0
76.0,A,RUNNING,72.864,0,0,1,8,0.125,20.0,100.0,1168.7368,0.0,0,0.0,0.0
77.0,A,RUNNING,73.864,0,0,1,8,0.125,20.0,100.0,1167.7368,0.0,0,0.0,0.0
78.0,A,RUNNING,74.864,0,0,1,8,0.125,20.0,100.0,1166.7368,0.0,0,0.0,0.0
79.0,A,RUNNING,75.864,0,0,1,8,0.125,20.0,100.0,1165.7368,0.0,0,0.0,0.0
80.0,A,RUNNING,76.864,0,0,1,8,0.125,20.0,100.0,1164.7368,0.0,0,0.0,0.0
81.0,A,RUNNING,77.864,0,0,1,8,0.125,20.0,100.0,1163.7368,0.0,0,0.0,0.0
82.0,A,RUNNING,78.864,0,0,1,8,0.125,20.0,100.0,1162.7368,0.0,0,0.0,0.0
83.0,A,RUNNING,79.864,0,0,1,8,0.125,20.0,100.0,1161.7368,0.0,0,0.0,0.0
84.0,A,RUNNING,80.864,0,0,1,8,0.125,20.0,100.0,1160.7368,0.0,0,0.0,0.0
85.0,A,RUNNING,81.864,0,0,1,8,0.125,20.0,100.0,1159.7368,0.0,0,0.0,0.0
86.0,A,RUNNING,82.864,0,0,1,8,0.125,20.0,100.0,1158.7368,0.0,0,0.0,0.0
87.0,A,RUNNING,83.864,0,0,1,8,0.125,20.0,100.0,1157.7368,0.0,0,0.0,0.0
88.0,A,RUNNING,84.864,0,0,1,8,0.125,20.0,100.0,1156.7368,0.0,0,0.0,0.0
89.0,A,RUNNING,85.864,0,0,1,8,0.125,20.0,100.0,1155.7368,0.0,0,0.0,0.0
90.0,A,RUNNING,86.864,0,0,1,8,0.125,20.0,100.0,1154.7368,0.0,0,0.0,0.0
91.0,A,RUNNING,87.864,0,0,1,8,0.125,20.0,100.0,1153.7368,0.0,0,0.0,0.0
92.0,A,RUNNING,88.864,0,0,1,8,0.125,20.0,100.0,1152.7368,0.0,0,0.0,0.0
93.0,A,RUNNING,89.864,0,0,1,8,0.125,20.0,100.0,1151.7368,0.0,0,0.0,0.0
94.0,A,RUNNING,90.864,0,0,1,8,0.125,20.0,100.0,1150.7368,0.0,0,0.0,0.0
95.0,A,RUNNING,91.864,0,0,1,8,0.125,20.0,100.0,1149.7368,0.0,0,0.0,0.0
96.0,A,RUNNING,92.864,0,0,1,8,0.125,20.0,100.0,1148.7368,0.0,0,0.0,0.0
97.0,A,RUNNING,93.864,0,0,1,8,0.125,20.0,100.0,1147.7368,0.0,0,0.0,0.0
98.0,A,RUNNING,94.864,0,0,1,8,0.125,20.0,100.0,1146.7368,0.0,0,0.0,0.0
99.0,A,RUNNING,95.864,0,0,1,8,0.125,20.0,100.0,1145.7368,0.0,0,0.0,0.0
100.0,A,RUNNING,96.864,0,0,1,8,0.125,20.0,100.0,1144.7368,0.0,0,0.0,0.0
101.0,A,RUNNING,97.864,0,0,1,8,0.125,20.0,100.0,1143.7368,0.0,0,0.0,0.0
102.0,A,RUNNING,98.864,0,0,1,8,0.125,20.0,100.0,1142.7368,0.0,0,0.0,0.0
103.0,A,RUNNING,99.864,0,0,1,8,0.125,20.0,100.0,1141.7368,0.0,0,0.0,0.0
104.0,A,RUNNING,100.864,0,0,1,8,0.125,20.0,100.0,1140.7368,0.0,0,0.0,0.0
105.0,A,RUNNING,101.864,0,0,1,8,0.125,20.0,100.0,1139.7368,0.0,0,0.0,0.0
106.0,A,RUNNING,102.864,0,0,1,8,0.125,20.0,100.0,1138.7368,0.0,0,0.0,0.0
107.0,A,RUNNING,103.864,0,0,1,8,0.125,20.0,100.0,1137.7368,0.0,0,0.0,0.0
108.0,A,RUNNING,104.864,0,0,1,8,0.125,20.0,100.0,1136.7368,0.0,0,0.0,0.0
109.0,A,RUNNING,105.864,0,0,1,8,0.125,20.0,100.0,1135.7368,0.0,0,0.0,0.0
110.0,A,RUNNING,106.864,0,0,1,8,0.125,20.0,100.0,1134.7368,0.0,0,0.0,0.0
111.0,A,RUNNING,107.864,0,0,1,8,0.125,20.0,100.0,1133.7368,0.0,0,0.0,0.0
112.0,A,RUNNING,108.864,0,0,1,8,0.125,20.0,100.0,1132.7368,0.0,0,0.0,0.0
113.0,A,RUNNING,109.864,0,0,1,8,0.125,20.0,100.0,1131.7368,0.0,0,0.0,0.0
114.0,A,RUNNING,110.864,0,0,1,8,0.125,20.0,100.0,1130.7368,0.0,0,0.0,0.0
115.0,A,RUNNING,111.864,0,0,1,8,0.125,20.0,100.0,1129.7368,0.0,0,0.0,0.0
116.0,A,RUNNING,112.864,0,0,1,8,0.125,20.0,100.0,1128.7368,0.0,0,0.0,0.0
117.0,A,RUNNING,113.864,0,0,1,8,0.125,20.0,100.0,1127.7368,0.0,0,0.0,0.0
118.0,A,RUNNING,114.864,0,0,1,8,0.125,20.0,100.0,1126.7368,0.0,0,0.0,0.0
119.0,A,RUNNING,115.864,0,0,1,8,0.125,20.0,100.0,1125.7368,0.0,0,0.0,0.0
120.0,A,RUNNING,116.864,0,0,1,8,0.125,20.0,100.0,1124.7368,0.0,0,0.0,0.0
121.0,A,RUNNING,117.864,0,0,1,8,0.125,20.0,100.0,1123.7368,0.0,0,0.0,0.0
122.0,A,RUNNING,118.864,0,0,1,8,0.125,20.0,100.0,1122.7368,0.0,0,0.0,0.0
123.0,A,RUNNING,119.864,0,0,1,8,0.125,20.0,100.0,1121.7368,0.0,0,0.0,0.0
124.0,A,RUNNING,120.864,0,0,1,8,0.125,20.0,100.0,1120.7368,0.0,0,0.0,0.0
125.0,A,RUNNING,121.864,0,0,1,8,0.125,20.0,100.0,1119.7368,0.0,0,0.0,0.0
126.0,A,RUNNING,122.864,0,0,1,8,0.125,20.0,100.0,1118.7368,0.0,0,0.0,0.0
127.0,A,RUNNING,123.864,0,0,1,8,0.125,20.0,100.0,1117.7368,0.0,0,0.0,0.0
128.0,A,RUNNING,124.864,0,0,1,8,0.125,20.0,100.0,1116.7368,0.0,0,0.0,0.0
129.0,A,RUNNING,125.864,0,0,1,8,0.125,20.0,100.0,1115.7368,0.0,0,0.0,0.0
130.0,A,RUNNING,126.864,0,0,1,8,0.125,20.0,100.0,1114.7368,0.0,0,0.0,0.0
131.0,A,RUNNING,127.864,0,0,1,8,0.125,20.0,100.0,1113.7368,0.0,0,0.0,0.0
132.0,A,RUNNING,128.864,0,0,1,8,0.125,20.0,100.0,1112.7368,0.0,0,0.0,0.0
133.0,A,RUNNING,129.864,0,0,1,8,0.125,20.0,100.0,1111.7368,0.0,0,0.0,0.0
134.0,A,RUNNING,130.864,0,0,1,8,0.125,20.0,100.0,1110.7368,0.0,0,0.0,0.0
135.0,A,RUNNING,131.864,0,0,1,8,0.125,20.0,100.0,1109.7368,0.0,0,0.0,0.0
136.0,A,RUNNING,132.864,0,0,1,8,0.125,20.0,100.0,1108.7368,0.0,0,0.0,0.0
137.0,A,RUNNING,133.864,0,0,1,8,0.125,20.0,100.0,1107.7368,0.0,0,0.0,0.0
138.0,A,RUNNING,134.864,0,0,1,8,0.125,20.0,100.0,1106.7368,0.0,0,0.0,0.0
139.0,A,RUNNING,135.864,0,0,1,8,0.125,20.0,100.0,1105.7368,0.0,0,0.0,0.0
140.0,A,RUNNING,136.864,0,0,1,8,0.125,20.0,100.0,1104.7368,0.0,0,0.0,0.0
141.0,A,RUNNING,137.864,0,0,1,8,0.125,20.0,100.0,1103.7368,0.0,0,0.0,0.0
142.0,A,RUNNING,138.864,0,0,1,8,0.125,20.0,100.0,1102.7368,0.0,0,0.0,0.0
143.0,A,RUNNING,139.864,0,0,1,8,0.125,20.0,100.0,1101.7368,0.0,0,0.0,0.0
144.0,A,RUNNING,140.864,0,0,1,8,0.125,20.0,100.0,1100.7368,0.0,0,0.0,0.0
145.0,A,RUNNING,141.864,0,0,1,8,0.125,20.0,100.0,1099.7368,0.0,0,0.0,0.0
146.0,A,RUNNING,142.864,0,0,1,8,0.125,20.0,100.0,1098.7368,0.0,0,0.0,0.0
147.0,A,RUNNING,143.864,0,0,1,8,0.125,20.0,100.0,1097.7368,0.0,0,0.0,0.0
148.0,A,RUNNING,144.864,0,0,1,8,0.125,20.0,100.0,1096.7368,0.0,0,0.0,0.0
149.0,A,RUNNING,145.864,0,0,1,8,0.125,20.0,100.0,1095.7368,0.0,0,0.0,0.0
150.0,A,RUNNING,146.864,0,0,1,8,0.125,20.0,100.0,1094.7368,0.0,0,0.0,0.0
151.0,A,RUNNING,147.864,0,0,1,8,0.125,20.0,100.0,1093.7368,0.0,0,0.0,0.0
152.0,A,RUNNING,148.864,0,0,1,8,0.125,20.0,100.0,1092.7368,0.0,0,0.0,0.0
153.0,A,RUNNING,149.864,0,0,1,8,0.125,20.0,100.0,1091.7368,0.0,0,0.0,0.0
154.0,A,RUNNING,150.864,0,0,1,8,0.125,20.0,100.0,1090.7368,0.0,0,0.0,0.0
155.0,A,RUNNING,151.864,0,0,1,8,0.125,20.0,100.0,1089.7368,0.0,0,0.0,0.0
156.0,A,RUNNING,152.864,0,0,1,8,0.125,20.0,100.0,1088.7368,0.0,0,0.0,0.0
157.0,A,RUNNING,153.864,0,0,1,8,0.125,20.0,100.0,1087.7368,0.0,0,0.0,0.0
158.0,A,RUNNING,154.864,0,0,1,8,0.125,20.0,100.0,1086.7368,0.0,0,0.0,0.0
159.0,A,RUNNING,155.864,0,0,1,8,0.125,20.0,100.0,1085.7368,0.0,0,0.0,0.0
160.0,A,RUNNING,156.864,0,0,1,8,0.125,20.0,100.0,1084.7368,0.0,0,0.0,0.0
161.0,A,RUNNING,157.864,0,0,1,8,0.125,20.0,100.0,1083.7368,0.0,0,0.0,0.0
162.0,A,RUNNING,158.864,0,0,1,8,0.125,20.0,100.0,1082.7368,0.0,0,0.0,0.0
163.0,A,RUNNING,159.864,0,0,1,8,0.125,20.0,100.0,1081.7368,0.0,0,0.0,0.0
164.0,A,RUNNING,160.864,0,0,1,8,0.125,20.0,100.0,1080.7368,0.0,0,0.0,0.0
165.0,A,RUNNING,161.864,1,0,2,8,0.25,20.0,99.9,1054.9459,0.0,0,0.0,0.0
166.0,A,RUNNING,162.864,1,0,2,8,0.25,20.0,99.9,1053.9459,0.0,0,0.0,0.0
167.0,A,RUNNING,163.864,1,0,2,8,0.25,20.0,99.9,1052.9459,0.0,0,0.0,0.0
168.0,A,RUNNING,164.864,1,0,2,8,0.25,20.0,99.9,1051.9459,0.0,0,0.0,0.0
169.0,A,RUNNING,165.864,1,0,2,8,0.25,20.0,99.9,1050.9459,0.0,0,0.0,0.0
170.0,A,RUNNING,166.864,1,0,2,8,0.25,20.0,99.9,1049.9459,0.0,0,0.0,0.0
171.0,A,RUNNING,167.864,1,0,2,8,0.25,20.0,99.9,1048.9459,0.0,0,0.0,0.0
172.0,A,RUNNING,168.864,1,0,2,8,0.25,20.0,99.9,1047.9459,0.0,0,0.0,0.0
173.0,A,RUNNING,169.864,1,0,2,8,0.25,20.0,99.9,1046.9459,0.0,0,0.0,0.0
174.0,A,RUNNING,170.864,1,0,2,8,0.25,20.0,99.9,1045.9459,0.0,0,0.0,0.0
175.0,A,RUNNING,171.864,1,0,2,8,0.25,20.0,99.9,1044.9459,0.0,0,0.0,0.0
176.0,A,RUNNING,172.864,1,0,2,8,0.25,20.0,99.9,1043.9459,0.0,0,0.0,0.0
177.0,A,RUNNING,173.864,1,0,2,8,0.25,20.0,99.9,1042.9459,0.0,0,0.0,0.0
178.0,A,RUNNING,174.864,1,0,2,8,0.25,20.0,99.9,1041.9459,0.0,0,0.0,0.0
179.0,A,RUNNING,175.864,1,0,2,8,0.25,20.0,99.9,1040.9459,0.0,0,0.0,0.0
180.0,A,RUNNING,176.864,1,0,2,8,0.25,20.0,99.9,1039.9459,0.0,0,0.0,0.0
181.0,A,RUNNING,177.864,1,0,2,8,0.25,20.0,99.9,1038.9459,0.0,0,0.0,0.0
182.0,A,RUNNING,178.864,1,0,2,8,0.25,20.0,99.9,1037.9459,0.0,0,0.0,0.0
183.0,A,RUNNING,179.864,1,0,2,8,0.25,20.0,99.9,1036.9459,0.0,0,0.0,0.0
184.0,A,RUNNING,180.864,1,0,2,8,0.25,20.0,99.9,1035.9459,0.0,0,0.0,0.0
185.0,A,RUNNING,181.864,1,0,2,8,0.25,20.0,99.9,1034.9459,0.0,0,0.0,0.0
186.0,A,RUNNING,182.864,1,0,2,8,0.25,20.0,99.9,1033.9459,0.0,0,0.0,0.0
187.0,A,RUNNING,183.864,1,0,2,8,0.25,20.0,99.9,1032.9459,0.0,0,0.0,0.0
188.0,A,RUNNING,184.864,1,0,2,8,0.25,20.0,99.9,1031.9459,0.0,0,0.0,0.0
189.0,A,RUNNING,185.864,1,0,2,8,0.25,20.0,99.9,1030.9459,0.0,0,0.0,0.0
190.0,A,RUNNING,186.864,1,0,2,8,0.25,20.0,99.9,1029.9459,0.0,0,0.0,0.0
191.0,A,RUNNING,187.864,1,0,2,8,0.25,20.0,99.9,1028.9459,0.0,0,0.0,0.0
192.0,A,RUNNING,188.864,1,0,2,8,0.25,20.0,99.9,1027.9459,0.0,0,0.0,0.0
193.0,A,RUNNING,189.864,1,0,2,8,0.25,20.0,99.9,1026.9459,0.0,0,0.0,0.0
194.0,A,RUNNING,190.864,1,0,2,8,0.25,20.0,99.9,1025.9459,0.0,0,0.0,0.0
195.0,A,RUNNING,191.864,1,0,2,8,0.25,20.0,99.9,1024.9459,0.0,0,0.0,0.0
196.0,A,RUNNING,192.864,1,0,2,8,0.25,20.0,99.9,1023.9459,0.0,0,0.0,0.0
197.0,A,RUNNING,193.864,1,0,2,8,0.25,20.0,99.9,1022.9459,0.0,0,0.0,0.0
198.0,A,RUNNING,194.864,1,0,2,8,0.25,20.0,99.9,1021.9459,0.0,0,0.0,0.0
